품목일련번호,품목명,업소일련번호,업소명,성상,큰제품이미지,표시앞,표시뒤,의약품제형,색상앞,색상뒤,분할선앞,분할선뒤,크기장축,크기단축,크기두께,이미지생성일자(약학정보원),분류번호,분류명,전문일반구분,품목허가일자,제형코드명,표기내용앞,표기내용뒤,표기이미지앞,표기이미지뒤,표기코드앞,표기코드뒤,변경일자
201404770,레바미정(레바미피드),20141181,(주)이든파마,흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426948856300017,E02,M,원형,하양,-,-,-,8.15,8.15,3.67,20150204,2320,소화성궤양용제,전문의약품,20141017,필름코팅정,-,-,-,-,-,-,-
201207541,알보젠이토라드정(이토프리드염산염),19580003,알보젠코리아(주),흰색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6KdH,KW,IP,원형,하양,-,-,-,7.05,7.05,3.22,20150203,2390,기타의소화기관용약,전문의약품,20121030,필름코팅정,-,-,-,-,-,-,20201028
201405731,아제라틴정(아젤라스틴염산염),19870008,(주)경보제약,밝은노란색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426979745100030,Kb,-,원형,노랑,-,-,-,6.5,6.5,3,20150213,1490,기타의알레르기용약,전문의약품,20141203,필름코팅정,-,-,-,-,-,-,-
201406166,호이콜정100밀리그램(카모스타트메실산염),20050016,(주)한국팜비오,흰색또는황백색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426985017000189,PB,C,원형,하양,-,-,-,6.73,6.73,3.85,20150213,3990,따로분류되지않는대사성의약품,전문의약품,20141231,필름코팅정,-,-,-,-,-,-,-
201405416,로수반정10mg(로수바스타틴칼슘),20141181,(주)이든파마,분홍색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426964205900191,ENK,10,원형,분홍,-,-,-,7,7,4,20150216,2180,동맥경화용제,전문의약품,20141120,필름코팅정,-,-,-,-,-,-,20220125
201405078,뉴비스정,19570014,환인제약(주),이약은원형의흰색필름코팅정제이다.(이약은핵층|핵외층으로되어있으며|각각흰색필름코팅정제이다.),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150402124931600024,NBS,-,원형,하양,-,-,-,11.11,11.11,6.19,20150223,2320,소화성궤양용제,전문의약품,20141031,필름코팅정,-,-,-,-,-,-,20170714
201405753,크레로바정5밀리그램(로수바스타틴칼슘),19620006,국제약품(주),노란색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MxBZHT7Udv,KJRV,5,원형,주황,-,-,-,6.1,6.1,2.7,20150306,2180,동맥경화용제,전문의약품,20141204,필름코팅정,-,-,-,-,-,-,20220125
201405754,크레로바정20밀리그램(로수바스타틴칼슘),19620006,국제약품(주),분홍색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426973872300198,KJRV,20,원형,분홍,-,-,-,9.1,9.1,4.4,20150306,2180,동맥경화용제,전문의약품,20141204,필름코팅정,-,-,-,-,-,-,20220125
201309147,엑스건정5/80밀리그램,2021003442,건일바이오팜주식회사,어두운노란색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426778394000078,S,마크,원형,주황,-,-,-,8.1,8.1,3.5,20131017,2140,혈압강하제,전문의약품,20130830,필름코팅정,-,dw|cW|dN|MP|NP,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900133,-,r0044,20220816
201309315,파비스에페리손정(에페리손염산염),19600014,(주)한국파비스제약,흰색의원형당의정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426780832600114,CVF,-,원형,하양,-,-,-,6.9,6.9,4.6,20131017,1220,골격근이완제,전문의약품,20130912,당의정,-,-,-,-,-,-,20210922
201309112,경동아스피린장용정,19760002,경동제약(주),흰색의장용제피정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426778394000108,KDAS,-,원형,하양,-,-,-,7,7,3.45,20131017,2190,기타의순환계용약,일반의약품,20130830,장용성필름코팅정,-,-,-,-,-,-,20210309
201307515,아세린정,19950015,한국프라임제약(주),연녹색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mp3yEn25DQ,KPP,A분할선S,원형,청록,-,-,-,10,10,5,20131017,1140,해열.진통.소염제,일반의약품,20130528,나정,-,-,-,-,-,-,20190111
201310782,에스토정(라푸티딘),19680005,삼익제약(주),흰색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426812405600115,마크,-,원형,하양,-,-,-,6,6,2,20140205,2320,소화성궤양용제,전문의약품,20131219,필름코팅정,111|III|三|≡|삼,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938661567700130,-,r0440,-,20220920
201400118,페덱스정(에페리손염산염),19680005,삼익제약(주),흰색의원형당의정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426827284100032,마크P,-,원형,하양,-,-,-,6,6,4,20140205,1220,골격근이완제,전문의약품,20140113,당의정,111|III|三|≡|삼,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938661567700130,-,r0440,-,20210922
201310905,아리브이정15밀리그램(아리피프라졸),19720016,(주)엘지화학,노란색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426820767200044,PV,A15,원형,노랑,-,-,-,6.04,6.04,3.07,20140204,1170,정신신경용제,전문의약품,20131226,나정,-,-,-,-,-,-,-
201001000,유로스틴정10밀리그램(로수바스타틴칼슘),19550003,(주)유유제약,분홍색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426472635700136,YUYU10,-,원형,분홍,-,-,-,7,7,4,20140204,2180,동맥경화용제,전문의약품,20100128,필름코팅정,-,-,-,-,-,-,20220125
201400423,명문로수바스타틴칼슘정5밀리그램,19660002,명문제약(주),노란색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N8jUtEiHmE,MM,5,원형,주황,-,-,-,5.6,5.6,2.9,20140218,2180,동맥경화용제,전문의약품,20140129,필름코팅정,-,-,-,-,-,-,20220726
201400005,명문로수바스타틴칼슘정10밀리그램,19660002,명문제약(주),분홍색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148674131164600012,MM,10,원형,분홍,-,-,-,7,7,3.5,20140218,2180,동맥경화용제,전문의약품,20140102,필름코팅정,-,-,-,-,-,-,20220726
201100909,올메산정20밀리그램(올메사탄메독소밀),19660002,명문제약(주),흰색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426538213500047,MM,OS2,원형,하양,-,-,-,8.66,8.66,3.93,20140218,2140,혈압강하제,전문의약품,20110224,필름코팅정,-,-,-,-,-,-,20160808
201400004,명문로수바스타틴칼슘정20밀리그램,19660002,명문제약(주),분홍색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148674131164600006,MM,20,원형,분홍,-,-,-,9,9,4.3,20140218,2180,동맥경화용제,전문의약품,20140102,필름코팅정,-,-,-,-,-,-,20220726
201309706,알마돈정,19580005,태극제약(주),흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426790493000096,TGAMD,-,원형,하양,-,-,-,10,10,5,20140218,2340,제산제,일반의약품,20131014,나정,-,-,-,-,-,-,-
201502964,뮤코로솔정(암브록솔염산염),19580005,태극제약(주),흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N7WiIONwwD,JS분할선ΛL,-,원형,하양,-,-,-,8,8,3.8,20150611,2220,진해거담제,일반의약품,20150518,나정,-,-,-,-,-,-,20200129
201503336,텔미라플러스정80/12.5밀리그램,19580012,하나제약(주),흰색또는거의흰색의양면이볼록한원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427070775200015,HN,TP,원형,하양,-,-,-,10,10,5,20150724,2140,혈압강하제,전문의약품,20150529,나정,-,-,-,-,-,-,20200103
201503335,텔미라플러스정40/12.5밀리그램,19580012,하나제약(주),흰색또는거의흰색의양면이볼록한원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427070775200009,HN,TM,원형,하양,-,-,-,8,8,3,20150724,2140,혈압강하제,전문의약품,20150529,나정,-,-,-,-,-,-,20200123
201200186,바소트롤정6.25밀리그램(카르베딜롤),19540001,동아에스티(주),엷은황색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148829642896200036,VL,분할선,원형,노랑,-,-,-,6.55,6.55,2.83,20150724,2140,혈압강하제,전문의약품,20120105,나정,-,-,-,-,-,-,20181029
199202222,프로딘정250mg(시프로플록사신염산염수화물),19640004,(주)씨엠지제약,흰색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F65DB,CP11,분할선,원형,하양,-,-,-,11.1,11.1,3.91,20150820,6290,기타의화학요법제,전문의약품,19920518,필름코팅정,-,-,-,-,-,-,20210918
201502213,빅토리스정5밀리그램(타다라필),19620006,국제약품(주),노란색원형모양의필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427043543100031,KJ,5,원형,노랑,-,-,-,6.2,6.2,3.3,20150826,2590,기타의비뇨생식기관및항문용약,전문의약품,20150414,필름코팅정,-,-,-,-,-,-,20210205
201403503,엘라닙정150밀리그램(엘로티닙염산염),19570027,한미약품(주),흰색내지미황색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148717322719300108,EN,1,원형,하양,-,-,-,10.69,10.69,4.84,20150826,4210,항악성종양제,전문의약품,20140730,필름코팅정,-,-,-,-,-,-,-
201505365,아토센정20mg(아토르바스타틴칼슘수화물),19850002,(주)테라젠이텍스,흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427106970700107,TE,C2,원형,하양,-,-,-,7.8,7.8,4.5,20150826,2180,동맥경화용제,전문의약품,20150806,필름코팅정,-,-,-,-,-,-,20190805
201308509,로우텍정20밀리그램(올메사탄메독소밀),19580003,알보젠코리아(주),흰색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426747691200112,마크,C14,원형,하양,-,-,-,8.5,8.5,3.6,20130830,2140,혈압강하제,전문의약품,20130730,필름코팅정,Hw|mH,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938657883200012,-,r0332,-,20160808
201007499,로수바정10밀리그램(로수바스타틴칼슘),19950015,한국프라임제약(주),분홍색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426528014500029,KPP,RSV10,원형,분홍,-,-,-,7,7,4,20140207,2180,동맥경화용제,전문의약품,20101216,필름코팅정,-,-,-,-,-,-,20220125
201310929,발타란정80밀리그램(발사르탄),20150933,코스맥스바이오(주),분홍색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426820767200077,마크,V1,원형,분홍,-,-,-,8,8,3.34,20140207,2140,혈압강하제,전문의약품,20131230,필름코팅정,Hw|Hw|mH,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938665320000080,-,r0490,-,-
201310102,현대아세클로페낙정,19660001,현대약품(주),흰색의원형코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426799381600039,HDP,CC,원형,하양,-,-,-,8,8,3,20140224,1140,해열.진통.소염제,전문의약품,20131112,필름코팅정,-,-,-,-,-,-,20150823
201402439,넥소나정2밀리그램(이르소글라딘말레산염),19960030,(주)넥스팜코리아,흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426867280800054,NKL,2,원형,하양,-,-,-,6.8,6.8,2.52,20140612,2320,소화성궤양용제,전문의약품,20140529,나정,-,-,-,-,-,-,20220812
199800308,엑티리딘정,19590001,에이프로젠제약(주),흰색의원형의필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MbDiGFWGCF,KS,AT,원형,하양,-,-,-,8.2,8.2,3.7,20140710,1410,항히스타민제,일반의약품,19980304,필름코팅정,-,-,-,-,-,-,20210426
201401497,트리폴정(레드클로버70%에탄올건조엑스세립),20020017,주식회사제뉴원사이언스,분홍색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXa2J_Kd3I,KK,TF,원형,분홍,-,-,-,9.5,9.5,5.5,20140716,3980,종합대사성제제,일반의약품,20140331,필름코팅정,-,-,-,-,-,-,20180821
200001635,덴티헤스정(옥수수불검화정량추출물)(수출용),19550015,(주)동구바이오제약,오렌지색원형의필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427785474000131,DCD,-,원형,주황,-,-,-,10.3,10.3,4.7,20140716,2310,치과구강용약,일반의약품,20001213,필름코팅정,-,-,-,-,-,-,20140603
201401945,오메조탄플러스정,19550015,(주)동구바이오제약,적황색을띠는원형의필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426857383000017,DC,OH,원형,주황,-,-,-,8.6,8.6,3.8,20140716,2140,혈압강하제,전문의약품,20140422,필름코팅정,-,-,-,-,-,-,20190905
201402808,서카딘서방정2mg(멜라토닌),20162713,건일제약(주),흰색내지회백색의양면이볼록한원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O81YYdrcnh,C2,-,원형,하양,-,-,-,8.1,8.1,3.4,20140716,1120,최면진정제,전문의약품,20140624,서방정,-,-,-,-,-,-,20210719
201402307,에카맥정,19670002,(주)팜젠사이언스,흰색의장방형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426862364000145,SD,M,원형,하양,-,-,-,8.79,8.79,4.64,20140721,1140,해열.진통.소염제,일반의약품,20140519,나정,-,-,-,-,-,-,20201008
201402309,웰다운비정,19670002,(주)팜젠사이언스,미황색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426862364000148,SD,M,원형,노랑,-,-,-,8.78,8.78,4.54,20140721,1140,해열.진통.소염제,일반의약품,20140520,나정,-,-,-,-,-,-,20220307
200806885,히스탄에프정16mg(베타히스틴염산염),19940044,대한뉴팜(주),백색또는미황색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F67_v,마크ST,분할선,원형,하양,-,-,-,8,8,3.6,20140721,1160,진훈제,전문의약품,20080623,나정,D,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900148,-,r0049,-,20110614
201402789,에스녹틸정40mg(옥틸로늄브롬화물),19570010,삼천당제약(주),주황색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152345165220400111,SCD,BO,원형,분홍,-,-,-,7,7,3.2,20140722,1230,자율신경제,전문의약품,20140624,나정,-,-,-,-,-,-,20220713
201306036,유영레바미피드정,19600016,(주)유영제약,흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426683772100089,마크RP,-,원형,하양,-,-,-,8,8,3.5,20140721,2320,소화성궤양용제,전문의약품,20130306,필름코팅정,Y,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938654295200058,-,r0316,-,20220609
201406183,올메디퀄정5/20밀리그램,19590003,(주)한독,흰색원형의필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426989724000027,TH3,-,원형,하양,-,-,-,6.14,6.14,3.7,20150306,2140,혈압강하제,전문의약품,20141231,필름코팅정,-,-,-,-,-,-,20181015
201406181,올메디퀄정10/40밀리그램,19590003,(주)한독,적갈색원형의필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426989724000019,TH7,-,원형,주황,-,-,-,8.16,8.16,4.3,20150306,2140,혈압강하제,전문의약품,20141231,필름코팅정,-,-,-,-,-,-,20181015
201406182,올메디퀄정5/40밀리그램,19590003,(주)한독,연한노란색원형의필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426989724000022,TH5,-,원형,노랑,-,-,-,8.16,8.16,4.3,20150306,2140,혈압강하제,전문의약품,20141231,필름코팅정,-,-,-,-,-,-,20181015
199501938,신일옥틸로늄브롬화물정,19560015,신일제약(주),흰색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427577106000003,OTB,-,원형,하양,-,-,-,7.15,7.15,3.23,20150320,1230,자율신경제,전문의약품,19950804,필름코팅정,-,-,-,-,-,-,20220713
201404160,슈글렛정50밀리그램(이프라글리플로진L-프롤린),20161072,한국아스텔라스제약(주),옅은자주색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NB2DoAuR1J,마크50,마크50,원형,분홍,-,-,-,8.6,8.6,3.9,20150318,3960,당뇨병용제,전문의약품,20140905,필름코팅정,-,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938669511100003,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938669511100003,r0531,r0531,20211007
201405089,알피레바미피드정,19840009,(주)알피바이오,흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mw7xKyRzgb,RPB,-,원형,하양,-,-,-,8.2,8.2,3.4,20150323,2320,소화성궤양용제,전문의약품,20141031,필름코팅정,-,-,-,-,-,-,20190830
201500959,빙빙정(은행엽건조엑스),19650002,코오롱제약(주),녹색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148829652797600198,KLN,BB,원형,초록,-,-,-,9.2,9.2,5,20150324,2190,기타의순환계용약,일반의약품,20150224,필름코팅정,-,-,-,-,-,-,20200723
201300149,아페코정10밀리그램(아토르바스타틴칼슘수화물),19620006,국제약품(주),흰색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150669967673500064,KJ,A1,원형,하양,-,-,-,5.6,5.6,3.6,20150529,2180,동맥경화용제,전문의약품,20130108,필름코팅정,-,-,-,-,-,-,20190805
201402013,씨엠티정(시메티딘),19870008,(주)경보제약,연한녹색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426857383000105,Kb,CMT,원형,연두,-,-,-,9.5,9.5,2.5,20150528,2320,소화성궤양용제,전문의약품,20140425,필름코팅정,-,-,-,-,-,-,20211112
201403883,로바탄정20밀리그램(로수바스타틴칼슘),20020023,(주)한국글로벌제약,분홍색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426912014600041,KG,R,원형,분홍,-,-,-,9.08,9.08,4.53,20150529,2180,동맥경화용제,전문의약품,20140820,필름코팅정,-,-,-,-,-,-,20220125
201310720,라베스틴정20mg(라베프라졸나트륨),19640011,(주)하원제약,담황색의원형장용필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MhfYG_kCwk,hw,87,원형,노랑,-,-,-,7.3,7.3,3.7,20140220,2320,소화성궤양용제,전문의약품,20131217,장용성필름코팅정,-,-,-,-,-,-,20190607
200703453,라베스틴정10밀리그램(라베프라졸나트륨),19640011,(주)하원제약,담황색의원형장용필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MhfYG_kCxK,hw,10,원형,노랑,-,-,-,6.8,6.8,3.6,20140220,2320,소화성궤양용제,전문의약품,20070327,장용성필름코팅정,-,-,-,-,-,-,20190402
